match_id,market,selection,line,odds,source,phase,timestamp
J2,totals,over,2.5,1.650,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
J2,totals,under,2.5,2.310,median/2books,snapshot,2026-06-12T15:47:46-04:00
J2,totals,under,2.5,2.320,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
J2,totals,over,2.75,1.850,median/1books,snapshot,2026-06-12T15:47:46-04:00
J2,totals,over,2.75,1.850,best:bovada,snapshot,2026-06-12T15:47:46-04:00
J2,totals,under,2.75,1.980,median/1books,snapshot,2026-06-12T15:47:46-04:00
J2,totals,under,2.75,1.980,best:bovada,snapshot,2026-06-12T15:47:46-04:00
K1,h2h,away,,11.000,median/9books,snapshot,2026-06-12T15:47:46-04:00
K1,h2h,away,,11.500,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K1,h2h,home,,1.280,median/9books,snapshot,2026-06-12T15:47:46-04:00
K1,h2h,home,,1.290,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
K1,h2h,draw,,5.700,median/9books,snapshot,2026-06-12T15:47:46-04:00
K1,h2h,draw,,5.750,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
K1,totals,over,2.5,1.690,median/5books,snapshot,2026-06-12T15:47:46-04:00
K1,totals,over,2.5,1.730,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K1,totals,under,2.5,2.210,median/5books,snapshot,2026-06-12T15:47:46-04:00
K1,totals,under,2.5,2.250,best:betus,snapshot,2026-06-12T15:47:46-04:00
K1,spreads,away,1.5,2.000,median/5books,snapshot,2026-06-12T15:47:46-04:00
K1,spreads,away,1.5,2.020,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K1,spreads,home,-1.5,1.830,median/5books,snapshot,2026-06-12T15:47:46-04:00
K1,spreads,home,-1.5,1.850,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K1,totals,over,2.75,1.870,median/1books,snapshot,2026-06-12T15:47:46-04:00
K1,totals,over,2.75,1.870,best:bovada,snapshot,2026-06-12T15:47:46-04:00
K1,totals,under,2.75,1.950,median/1books,snapshot,2026-06-12T15:47:46-04:00
K1,totals,under,2.75,1.950,best:bovada,snapshot,2026-06-12T15:47:46-04:00
K1,totals,over,3.0,2.070,median/1books,snapshot,2026-06-12T15:47:46-04:00
K1,totals,over,3.0,2.070,best:mybookieag,snapshot,2026-06-12T15:47:46-04:00
K1,totals,under,3.0,1.680,median/1books,snapshot,2026-06-12T15:47:46-04:00
K1,totals,under,3.0,1.680,best:mybookieag,snapshot,2026-06-12T15:47:46-04:00
L1,h2h,away,,4.850,median/9books,snapshot,2026-06-12T15:47:46-04:00
L1,h2h,away,,5.100,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
L1,h2h,home,,1.730,median/9books,snapshot,2026-06-12T15:47:46-04:00
L1,h2h,home,,1.740,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
L1,h2h,draw,,3.800,median/9books,snapshot,2026-06-12T15:47:46-04:00
L1,h2h,draw,,3.860,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L1,totals,over,2.5,2.150,median/6books,snapshot,2026-06-12T15:47:46-04:00
L1,totals,over,2.5,2.210,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L1,totals,under,2.5,1.730,median/6books,snapshot,2026-06-12T15:47:46-04:00
L1,totals,under,2.5,1.740,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,away,0.75,1.890,median/1books,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,away,0.75,1.890,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,home,-0.75,1.930,median/1books,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,home,-0.75,1.930,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L1,totals,over,2.25,1.890,median/1books,snapshot,2026-06-12T15:47:46-04:00
L1,totals,over,2.25,1.890,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L1,totals,under,2.25,1.930,median/1books,snapshot,2026-06-12T15:47:46-04:00
L1,totals,under,2.25,1.930,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,away,1.0,1.610,median/2books,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,away,1.0,1.610,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,home,-1.0,2.450,median/2books,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,home,-1.0,2.450,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,away,0.5,2.110,median/2books,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,away,0.5,2.160,best:betus,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,home,-0.5,1.710,median/2books,snapshot,2026-06-12T15:47:46-04:00
L1,spreads,home,-0.5,1.740,best:betus,snapshot,2026-06-12T15:47:46-04:00
L2,h2h,home,,2.150,median/9books,snapshot,2026-06-12T15:47:46-04:00
L2,h2h,home,,2.200,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
L2,h2h,away,,3.470,median/9books,snapshot,2026-06-12T15:47:46-04:00
L2,h2h,away,,3.500,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
L2,h2h,draw,,3.400,median/9books,snapshot,2026-06-12T15:47:46-04:00
L2,h2h,draw,,3.520,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L2,totals,over,2.5,2.250,median/2books,snapshot,2026-06-12T15:47:46-04:00
L2,totals,over,2.5,2.300,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
L2,totals,under,2.5,1.645,median/2books,snapshot,2026-06-12T15:47:46-04:00
L2,totals,under,2.5,1.650,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,home,-0.25,1.890,median/1books,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,home,-0.25,1.890,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,away,0.25,1.930,median/1books,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,away,0.25,1.930,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L2,totals,over,2.25,2.000,median/1books,snapshot,2026-06-12T15:47:46-04:00
L2,totals,over,2.25,2.000,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L2,totals,under,2.25,1.830,median/1books,snapshot,2026-06-12T15:47:46-04:00
L2,totals,under,2.25,1.830,best:bovada,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,home,-0.5,2.175,median/4books,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,home,-0.5,2.200,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,away,0.5,1.740,median/4books,snapshot,2026-06-12T15:47:46-04:00
L2,spreads,away,0.5,1.740,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L2,totals,over,2.0,1.710,median/4books,snapshot,2026-06-12T15:47:46-04:00
L2,totals,over,2.0,1.710,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
L2,totals,under,2.0,2.215,median/4books,snapshot,2026-06-12T15:47:46-04:00
L2,totals,under,2.0,2.230,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K2,h2h,away,,1.380,median/9books,snapshot,2026-06-12T15:47:46-04:00
K2,h2h,away,,1.400,best:draftkings,snapshot,2026-06-12T15:47:46-04:00
K2,h2h,home,,8.750,median/9books,snapshot,2026-06-12T15:47:46-04:00
K2,h2h,home,,9.750,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K2,h2h,draw,,4.700,median/9books,snapshot,2026-06-12T15:47:46-04:00
K2,h2h,draw,,4.850,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K2,totals,over,2.5,1.930,median/7books,snapshot,2026-06-12T15:47:46-04:00
K2,totals,over,2.5,1.980,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
K2,totals,under,2.5,1.890,median/7books,snapshot,2026-06-12T15:47:46-04:00
K2,totals,under,2.5,1.910,best:betus,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,away,-1.25,1.890,median/1books,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,away,-1.25,1.890,best:bovada,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,home,1.25,1.930,median/1books,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,home,1.25,1.930,best:bovada,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,away,-1.0,1.630,median/2books,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,away,-1.0,1.630,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,home,1.0,2.390,median/2books,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,home,1.0,2.390,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,away,-1.5,2.135,median/2books,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,away,-1.5,2.200,best:betus,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,home,1.5,1.690,median/2books,snapshot,2026-06-12T15:47:46-04:00
K2,spreads,home,1.5,1.710,best:betus,snapshot,2026-06-12T15:47:46-04:00
A3,h2h,home,,1.740,median/9books,snapshot,2026-06-12T15:47:46-04:00
A3,h2h,home,,1.770,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A3,h2h,away,,4.750,median/9books,snapshot,2026-06-12T15:47:46-04:00
A3,h2h,away,,5.000,best:draftkings,snapshot,2026-06-12T15:47:46-04:00
A3,h2h,draw,,3.800,median/9books,snapshot,2026-06-12T15:47:46-04:00
A3,h2h,draw,,3.850,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
A3,totals,over,2.5,2.090,median/6books,snapshot,2026-06-12T15:47:46-04:00
A3,totals,over,2.5,2.170,best:betus,snapshot,2026-06-12T15:47:46-04:00
A3,totals,under,2.5,1.735,median/6books,snapshot,2026-06-12T15:47:46-04:00
A3,totals,under,2.5,1.800,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,home,-0.5,1.755,median/4books,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,home,-0.5,1.770,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,away,0.5,2.140,median/4books,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,away,0.5,2.150,best:betus,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,home,-0.75,2.020,median/1books,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,home,-0.75,2.020,best:bovada,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,away,0.75,1.820,median/1books,snapshot,2026-06-12T15:47:46-04:00
A3,spreads,away,0.75,1.820,best:bovada,snapshot,2026-06-12T15:47:46-04:00
A3,totals,over,2.25,1.820,median/1books,snapshot,2026-06-12T15:47:46-04:00
A3,totals,over,2.25,1.820,best:bovada,snapshot,2026-06-12T15:47:46-04:00
A3,totals,under,2.25,2.020,median/1books,snapshot,2026-06-12T15:47:46-04:00
A3,totals,under,2.25,2.020,best:bovada,snapshot,2026-06-12T15:47:46-04:00
B4,h2h,home,,1.300,median/8books,snapshot,2026-06-12T15:47:46-04:00
B4,h2h,home,,1.320,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
B4,h2h,away,,10.550,median/8books,snapshot,2026-06-12T15:47:46-04:00
B4,h2h,away,,11.500,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
B4,h2h,draw,,5.400,median/8books,snapshot,2026-06-12T15:47:46-04:00
B4,h2h,draw,,5.500,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
B4,totals,over,2.5,1.930,median/6books,snapshot,2026-06-12T15:47:46-04:00
B4,totals,over,2.5,1.960,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
B4,totals,under,2.5,1.890,median/6books,snapshot,2026-06-12T15:47:46-04:00
B4,totals,under,2.5,1.890,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
B4,spreads,home,-1.5,1.965,median/4books,snapshot,2026-06-12T15:47:46-04:00
B4,spreads,home,-1.5,1.980,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
B4,spreads,away,1.5,1.875,median/4books,snapshot,2026-06-12T15:47:46-04:00
B4,spreads,away,1.5,1.880,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A4,h2h,home,,2.000,median/9books,snapshot,2026-06-12T15:47:46-04:00
A4,h2h,home,,2.010,best:mybookieag,snapshot,2026-06-12T15:47:46-04:00
A4,h2h,away,,4.000,median/9books,snapshot,2026-06-12T15:47:46-04:00
A4,h2h,away,,4.230,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A4,h2h,draw,,3.350,median/9books,snapshot,2026-06-12T15:47:46-04:00
A4,h2h,draw,,3.400,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
A4,totals,over,2.5,2.365,median/2books,snapshot,2026-06-12T15:47:46-04:00
A4,totals,over,2.5,2.450,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
A4,totals,under,2.5,1.585,median/2books,snapshot,2026-06-12T15:47:46-04:00
A4,totals,under,2.5,1.600,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
A4,spreads,home,-0.5,2.000,median/5books,snapshot,2026-06-12T15:47:46-04:00
A4,spreads,home,-0.5,2.000,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A4,spreads,away,0.5,1.830,median/5books,snapshot,2026-06-12T15:47:46-04:00
A4,spreads,away,0.5,1.860,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
A4,totals,over,2.0,1.790,median/5books,snapshot,2026-06-12T15:47:46-04:00
A4,totals,over,2.0,1.830,best:bovada,snapshot,2026-06-12T15:47:46-04:00
A4,totals,under,2.0,2.000,median/5books,snapshot,2026-06-12T15:47:46-04:00
A4,totals,under,2.0,2.100,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D3,h2h,away,,4.500,median/9books,snapshot,2026-06-12T15:47:46-04:00
D3,h2h,away,,4.900,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
D3,h2h,home,,1.750,median/9books,snapshot,2026-06-12T15:47:46-04:00
D3,h2h,home,,1.790,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
D3,h2h,draw,,3.850,median/9books,snapshot,2026-06-12T15:47:46-04:00
D3,h2h,draw,,4.050,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D3,totals,over,2.5,2.020,median/7books,snapshot,2026-06-12T15:47:46-04:00
D3,totals,over,2.5,2.120,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D3,totals,under,2.5,1.780,median/7books,snapshot,2026-06-12T15:47:46-04:00
D3,totals,under,2.5,1.820,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,away,0.5,2.140,median/3books,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,away,0.5,2.140,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,home,-0.5,1.770,median/3books,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,home,-0.5,1.770,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,away,0.75,1.870,median/1books,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,away,0.75,1.870,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,home,-0.75,1.950,median/1books,snapshot,2026-06-12T15:47:46-04:00
D3,spreads,home,-0.75,1.950,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C3,h2h,away,,1.970,median/9books,snapshot,2026-06-12T15:47:46-04:00
C3,h2h,away,,2.000,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C3,h2h,home,,4.100,median/9books,snapshot,2026-06-12T15:47:46-04:00
C3,h2h,home,,4.350,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
C3,h2h,draw,,3.300,median/9books,snapshot,2026-06-12T15:47:46-04:00
C3,h2h,draw,,3.410,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C3,totals,over,2.5,2.250,median/2books,snapshot,2026-06-12T15:47:46-04:00
C3,totals,over,2.5,2.250,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
C3,totals,under,2.5,1.595,median/2books,snapshot,2026-06-12T15:47:46-04:00
C3,totals,under,2.5,1.620,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
C3,spreads,away,-0.5,2.000,median/5books,snapshot,2026-06-12T15:47:46-04:00
C3,spreads,away,-0.5,2.030,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C3,spreads,home,0.5,1.830,median/5books,snapshot,2026-06-12T15:47:46-04:00
C3,spreads,home,0.5,1.840,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C3,totals,over,2.0,1.680,median/3books,snapshot,2026-06-12T15:47:46-04:00
C3,totals,over,2.0,1.680,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C3,totals,under,2.0,2.300,median/3books,snapshot,2026-06-12T15:47:46-04:00
C3,totals,under,2.0,2.300,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C3,totals,over,2.25,2.020,median/2books,snapshot,2026-06-12T15:47:46-04:00
C3,totals,over,2.25,2.020,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C3,totals,under,2.25,1.820,median/2books,snapshot,2026-06-12T15:47:46-04:00
C3,totals,under,2.25,1.820,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C4,h2h,home,,1.075,median/8books,snapshot,2026-06-12T15:47:46-04:00
C4,h2h,home,,1.080,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
C4,h2h,away,,29.000,median/8books,snapshot,2026-06-12T15:47:46-04:00
C4,h2h,away,,36.000,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
C4,h2h,draw,,12.000,median/8books,snapshot,2026-06-12T15:47:46-04:00
C4,h2h,draw,,13.850,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C4,totals,over,3.5,1.710,median/3books,snapshot,2026-06-12T15:47:46-04:00
C4,totals,over,3.5,1.710,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
C4,totals,under,3.5,2.010,median/3books,snapshot,2026-06-12T15:47:46-04:00
C4,totals,under,3.5,2.080,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,home,-3.0,2.255,median/4books,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,home,-3.0,2.270,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,away,3.0,1.690,median/4books,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,away,3.0,1.690,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C4,totals,over,4.0,2.280,median/2books,snapshot,2026-06-12T15:47:46-04:00
C4,totals,over,4.0,2.280,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C4,totals,under,4.0,1.690,median/2books,snapshot,2026-06-12T15:47:46-04:00
C4,totals,under,4.0,1.690,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,home,-2.75,1.850,median/1books,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,home,-2.75,1.850,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,away,2.75,1.980,median/1books,snapshot,2026-06-12T15:47:46-04:00
C4,spreads,away,2.75,1.980,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C4,totals,over,3.75,1.950,median/2books,snapshot,2026-06-12T15:47:46-04:00
C4,totals,over,3.75,1.950,best:bovada,snapshot,2026-06-12T15:47:46-04:00
C4,totals,under,3.75,1.870,median/2books,snapshot,2026-06-12T15:47:46-04:00
C4,totals,under,3.75,1.870,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D4,h2h,away,,3.450,median/9books,snapshot,2026-06-12T15:47:46-04:00
D4,h2h,away,,3.550,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D4,h2h,home,,2.220,median/9books,snapshot,2026-06-12T15:47:46-04:00
D4,h2h,home,,2.250,best:fanduel,snapshot,2026-06-12T15:47:46-04:00
D4,h2h,draw,,3.200,median/9books,snapshot,2026-06-12T15:47:46-04:00
D4,h2h,draw,,3.300,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D4,totals,over,2.5,2.300,median/4books,snapshot,2026-06-12T15:47:46-04:00
D4,totals,over,2.5,2.350,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D4,totals,under,2.5,1.630,median/4books,snapshot,2026-06-12T15:47:46-04:00
D4,totals,under,2.5,1.650,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,away,0.5,1.720,median/3books,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,away,0.5,1.720,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,home,-0.5,2.220,median/3books,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,home,-0.5,2.220,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,away,0.25,1.950,median/1books,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,away,0.25,1.950,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,home,-0.25,1.870,median/1books,snapshot,2026-06-12T15:47:46-04:00
D4,spreads,home,-0.25,1.870,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D4,totals,over,2.25,2.020,median/2books,snapshot,2026-06-12T15:47:46-04:00
D4,totals,over,2.25,2.020,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D4,totals,under,2.25,1.820,median/2books,snapshot,2026-06-12T15:47:46-04:00
D4,totals,under,2.25,1.820,best:bovada,snapshot,2026-06-12T15:47:46-04:00
D4,totals,over,2.0,1.670,median/1books,snapshot,2026-06-12T15:47:46-04:00
D4,totals,over,2.0,1.670,best:mybookieag,snapshot,2026-06-12T15:47:46-04:00
D4,totals,under,2.0,2.080,median/1books,snapshot,2026-06-12T15:47:46-04:00
D4,totals,under,2.0,2.080,best:mybookieag,snapshot,2026-06-12T15:47:46-04:00
F3,h2h,home,,1.650,median/9books,snapshot,2026-06-12T15:47:46-04:00
F3,h2h,home,,1.650,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
F3,h2h,away,,5.250,median/9books,snapshot,2026-06-12T15:47:46-04:00
F3,h2h,away,,5.350,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
F3,h2h,draw,,4.100,median/9books,snapshot,2026-06-12T15:47:46-04:00
F3,h2h,draw,,4.200,best:draftkings,snapshot,2026-06-12T15:47:46-04:00
F3,totals,over,2.5,1.910,median/7books,snapshot,2026-06-12T15:47:46-04:00
F3,totals,over,2.5,2.000,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
F3,totals,under,2.5,1.860,median/7books,snapshot,2026-06-12T15:47:46-04:00
F3,totals,under,2.5,1.910,best:bovada,snapshot,2026-06-12T15:47:46-04:00
F3,spreads,home,-1.0,2.050,median/5books,snapshot,2026-06-12T15:47:46-04:00
F3,spreads,home,-1.0,2.170,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
F3,spreads,away,1.0,1.750,median/5books,snapshot,2026-06-12T15:47:46-04:00
F3,spreads,away,1.0,1.800,best:bovada,snapshot,2026-06-12T15:47:46-04:00
E3,h2h,home,,1.540,median/9books,snapshot,2026-06-12T15:47:46-04:00
E3,h2h,home,,1.560,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
E3,h2h,away,,5.750,median/9books,snapshot,2026-06-12T15:47:46-04:00
E3,h2h,away,,6.250,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
E3,h2h,draw,,4.400,median/9books,snapshot,2026-06-12T15:47:46-04:00
E3,h2h,draw,,4.450,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
E3,totals,over,2.5,1.795,median/6books,snapshot,2026-06-12T15:47:46-04:00
E3,totals,over,2.5,1.800,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
E3,totals,under,2.5,2.015,median/6books,snapshot,2026-06-12T15:47:46-04:00
E3,totals,under,2.5,2.090,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
E3,spreads,home,-1.0,1.910,median/5books,snapshot,2026-06-12T15:47:46-04:00
E3,spreads,home,-1.0,1.930,best:bovada,snapshot,2026-06-12T15:47:46-04:00
E3,spreads,away,1.0,1.890,median/5books,snapshot,2026-06-12T15:47:46-04:00
E3,spreads,away,1.0,1.940,best:betonlineag,snapshot,2026-06-12T15:47:46-04:00
E3,totals,over,2.75,1.980,median/1books,snapshot,2026-06-12T15:47:46-04:00
E3,totals,over,2.75,1.980,best:bovada,snapshot,2026-06-12T15:47:46-04:00
E3,totals,under,2.75,1.850,median/1books,snapshot,2026-06-12T15:47:46-04:00
E3,totals,under,2.75,1.850,best:bovada,snapshot,2026-06-12T15:47:46-04:00
E4,h2h,away,,13.000,median/9books,snapshot,2026-06-12T15:47:46-04:00
E4,h2h,away,,15.000,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
E4,h2h,home,,1.190,median/9books,snapshot,2026-06-12T15:47:46-04:00
E4,h2h,home,,1.210,best:betrivers,snapshot,2026-06-12T15:47:46-04:00
E4,h2h,draw,,7.050,median/9books,snapshot,2026-06-12T15:47:46-04:00
E4,h2h,draw,,7.500,best:bovada,snapshot,2026-06-12T15:47:46-04:00
E4,totals,over,2.5,1.660,median/5books,snapshot,2026-06-12T15:47:46-04:00
E4,totals,over,2.5,1.670,best:betmgm,snapshot,2026-06-12T15:47:46-04:00
